7567,"08N","1E",",30,31,"
7567,"08N","1W",",25,36,"
7568,"06N","1E",",5,6,7,8,"
7569,"05N","1E",",21,22,27,28,"
7570,"02S","2W",",16,17,"
7571,"06N","2E",",17,18,19,20,"
7572,"07N","5E",",27,28,33,34,"
7573,"07N","1E",",18,19,"
7574,"07N","1E",",18,"
7575,"02N","1W",",1,2,"
7575,"03N","1W",",35,36,"
7576,"06N","1E",",5,8,"
7577,"02N","1E",",16,21,"
7578,"07N","1E",",31,"
7578,"07N","1W",",36,"
7579,"02S","2W",",3,10,"
7580,"06N","2E",",17,18,"
7581,"04N","1E",",3,10,"
7582,"06N","1W",",1,"
7583,"05N","1E",",13,14,23,24,"
7584,"06N","1E",",4,5,8,9,"
7585,"02N","1W",",11,12,13,14,"
7586,"06N","1E",",5,8,"
7587,"02N","1W",",11,12,13,14,"
7588,"05N","1E",",11,"
7589,"06N","3E",",13,24,"
7589,"06N","4E",",18,19,"
7590,"04N","1W",",20,"
7591,"04S","2E",",3,10,11,"
7592,"05N","1W",",35,"
7593,"06N","1E",",5,8,"
7594,"02S","1W",",29,30,"
7595,"02N","1E",",6,"
7595,"02N","1W",",1,"
7595,"03N","1E",",31,"
7595,"03N","1W",",36,"
7596,"05N","1E",",20,21,28,29,"
7597,"06N","1E",",4,5,"
7598,"06N","1E",",5,"
7599,"05N","1W",",25,"
7600,"06N","2E",",19,30,"
7601,"06N","1E",",6,"
7601,"06N","1W",",1,"
7602,"07N","5E",",17,"
7603,"05N","1W",",26,"
7604,"11N","6E",",29,30,31,32,"
7605,"07N","5E",",20,21,28,29,"
7606,"08N","1W",",23,24,"
7607,"03S","2E",",23,24,25,26,"
7608,"11N","6E",",17,20,"
7609,"05N","1E",",13,14,23,24,"
7609,"05N","2E",",19,"
7610,"07N","1E",",18,"
7611,"04N","1W",",2,"
7611,"05N","1W",",35,"
7612,"02N","1E",",28,29,32,33,"
7613,"06N","1E",",10,11,14,15,"
7614,"06N","1E",",6,"
7614,"06N","1W",",1,"
7615,"02N","1E",",17,18,19,20,"
7616,"07N","1E",",29,30,"
7617,"06N","1E",",9,"
7618,"06N","4E",",1,2,"
7618,"06N","5E",",6,"
7618,"07N","4E",",25,26,35,36,"
7618,"07N","5E",",30,31,"
7619,"07N","1E",",29,"
7620,"04N","1W",",2,"
7621,"06N","1E",",16,17,20,21,"
7622,"08N","1E",",31,"
7623,"02S","1W",",19,20,29,30,"
7624,"06N","1E",",9,"
7625,"06N","1E",",33,"
7626,"03N","1W",",25,26,35,36,"
7627,"02N","1W",",1,2,"
7627,"03N","1W",",35,36,"
7628,"03S","5E",",27,28,33,34,"
7629,"05S","2E",",15,16,"
7630,"05N","1W",",25,36,"
7631,"05N","1E",",9,"
7632,"06N","2E",",19,20,29,30,"
7633,"05N","1W",",27,34,35,"
7634,"04N","1W",",2,"
7634,"05N","1W",",35,"
7635,"06N","1E",",8,"
7636,"03N","1W",",35,"
7637,"07N","5E",",16,17,20,21,"
7638,"04S","3E",",15,"
7639,"04N","1W",",15,"
7640,"01N","2E",",5,6,"
7640,"02N","2E",",31,32,"
7641,"07N","1E",",5,6,"
7641,"08N","1E",",31,32,"
7642,"01N","4E",",9,10,"
7643,"01N","4E",",20,21,22,27,28,29,32,33,"
7644,"07N","1E",",26,27,"
7645,"03N","1W",",27,34,"
7646,"06N","5E",",3,4,"
7647,"04N","1W",",25,26,35,36,"
7648,"04N","1W",",8,9,16,17,"
7649,"05N","1E",",23,24,25,26,"
7650,"06N","1E",",33,34,"
7651,"06N","1E",",28,"
7652,"08N","1E",",30,"
7653,"04N","1E",",6,"
7653,"05N","1E",",31,"
7654,"06N","1E",",13,14,"
7655,"06N","1E",",5,"
7656,"04N","1W",",2,"
7656,"05N","1W",",35,"
7657,"10N","3E",",11,12,13,24,"
7657,"10N","4E",",7,18,19,"
7658,"07N","1E",",25,26,35,36,"
7659,"06N","1E",",20,"
7660,"07N","1E",",22,27,"
7661,"07N","1E",",7,8,17,18,"
7662,"04N","1W",",3,"
7663,"07N","1E",",23,"
7664,"03N","1W",",7,8,"
7665,"04N","1W",",11,14,"
7666,"04N","1W",",8,"
7667,"04N","2E",",16,17,20,21,"
7668,"10N","3E",",12,13,24,"
7668,"10N","4E",",7,8,17,18,19,20,"
7669,"05N","1W",",24,25,"
7670,"07N","1E",",35,36,"
7671,"07N","1E",",31,"
7671,"07N","1W",",36,"
7672,"10N","1E",",29,30,31,32,"
7673,"05N","1W",",26,"
7674,"06N","2E",",30,"
7675,"01N","1E",",6,7,"
7675,"01N","1W",",1,12,"
7675,"02N","1E",",31,"
7675,"02N","1W",",36,"
7676,"07N","1E",",13,14,23,24,"
7677,"05N","1W",",35,"
7678,"03S","1E",",17,18,19,20,"
7679,"04N","1W",",3,4,"
7680,"05N","1W",",35,36,"
7681,"04N","1W",",2,3,"
7681,"05N","1W",",34,35,"
7682,"02S","1W",",19,20,29,30,"
7683,"05N","1E",",3,"
7683,"06N","1E",",34,"
7684,"04N","1W",",8,9,"
7685,"01N","2E",",6,"
7686,"03S","1E",",17,18,19,20,"
7687,"01N","2E",",5,6,7,8,"
7688,"04S","3E",",14,"
7689,"04N","1W",",11,12,13,14,"
7690,"05N","1E",",31,"
7691,"07N","1E",",23,24,25,26,"
7692,"02S","2W",",8,9,16,17,"
7693,"04N","1W",",25,26,"
7694,"02N","1W",",2,"
7695,"02N","1W",",12,"
7696,"06N","1W",",13,14,23,24,"
7697,"04N","1W",",9,10,15,16,21,22,"
7698,"05N","1E",",13,14,23,24,"
7699,"04S","2E",",13,24,"
7699,"04S","3E",",18,19,"
7700,"07N","5E",",16,17,"
7701,"02S","2W",",16,17,18,19,20,21,"
7701,"02S","3W",",13,24,"
7702,"06N","1E",",5,6,7,8,"
7703,"05N","1W",",33,"
7704,"09N","1W",",24,"
7705,"03S","2E",",36,"
7705,"03S","3E",",28,29,30,31,32,33,"
7705,"04S","2E",",1,12,"
7705,"04S","3E",",4,5,6,7,8,9,"
7706,"04S","3E",",23,24,25,"
7707,"06N","1E",",34,35,"
7708,"04N","1E",",1,"
7708,"04N","2E",",6,"
7708,"05N","1E",",25,36,"
7708,"05N","2E",",30,31,"
7709,"05N","1W",",26,"
7710,"04N","1W",",3,"
7711,"06N","1E",",33,"
7712,"01N","1W",",10,"
7713,"11N","3E",",20,21,28,29,"
7714,"02S","3E",",10,11,14,15,"
7715,"04N","1E",",3,4,"
7716,"01N","4E",",1,2,3,10,11,12,"
7717,"05N","1E",",20,21,28,29,"
7718,"06N","1E",",6,"
7718,"06N","1W",",1,"
7719,"05N","1W",",2,3,"
7719,"06N","1W",",34,35,"
7720,"08N","1W",",14,"
7721,"10N","1E",",4,5,8,9,"
7722,"03N","1W",",17,20,"
7723,"10N","3E",",1,2,11,12,"
7724,"02S","2W",",16,17,20,21,"
7725,"06N","1E",",28,33,"
7726,"05N","1E",",20,21,28,29,"
7727,"06N","5E",",4,"
7728,"07N","5E",",16,17,18,19,20,21,29,30,"
7729,"08N","3E",",30,31,"
7730,"06N","1E",",6,"
7730,"06N","1W",",1,"
7730,"07N","1E",",30,31,"
7730,"07N","1W",",25,36,"
7731,"07N","1E",",19,20,29,30,"
7732,"03N","1W",",21,"
7733,"05N","1E",",13,"
7733,"05N","2E",",17,18,"
7734,"10N","3E",",1,2,11,12,13,14,"
7734,"10N","4E",",6,7,18,"
7734,"11N","3E",",35,36,"
7735,"06N","1E",",14,15,22,23,"
7736,"06N","1E",",9,"
7737,"10N","5E",",1,2,11,12,"
7737,"10N","6E",",6,7,"
7737,"11N","5E",",35,36,"
7737,"11N","6E",",31,"
7738,"10N","5E",",1,12,"
7738,"10N","6E",",5,6,7,8,"
7738,"11N","5E",",36,"
7738,"11N","6E",",29,30,31,32,"
7739,"06N","1E",",16,17,20,21,"
7740,"11N","3E",",20,21,28,29,"
7741,"09N","1E",",5,6,"
7741,"10N","1E",",31,32,"
7742,"05N","1W",",23,26,"
7743,"04N","1W",",2,11,"
7744,"02N","1W",",20,21,22,27,28,29,"
7745,"05N","1E",",31,"
7746,"05N","1E",",13,14,23,24,"
7747,"05N","1E",",31,32,"
7748,"05N","1E",",9,"
7749,"05N","1E",",20,21,"
7750,"06N","1E",",5,6,"
7750,"07N","1E",",31,32,"
7751,"06N","5E",",3,4,9,10,"
7752,"04S","2E",",13,24,"
7752,"04S","3E",",18,19,"
7753,"03S","3E",",4,5,6,7,8,9,16,17,18,"
7754,"05N","1W",",27,34,"
7755,"07N","1E",",13,24,"
7756,"07N","1E",",13,14,23,24,"
7757,"05N","1W",",21,22,27,28,"
7758,"06N","1E",",14,15,22,23,"
7759,"03S","2E",",3,4,9,10,"
7760,"06N","1E",",23,24,"
7761,"08N","1W",",24,"
7762,"05S","3E",",1,12,"
7762,"05S","4E",",6,7,"
7763,"02N","1E",",18,19,"
7763,"02N","1W",",13,14,23,24,"
7764,"06N","1E",",17,"
7765,"06N","5E",",9,10,"
7766,"05N","1W",",23,26,"
7767,"02N","1E",",17,"
7768,"05N","1E",",20,"
7769,"06N","1E",",6,"
7770,"03N","1W",",5,6,7,8,"
7771,"04N","1W",",2,"
7772,"05N","1W",",27,"
7773,"01N","2E",",5,6,7,8,"
7774,"04N","1W",",13,14,"
7775,"06N","1E",",6,"
7775,"06N","1W",",1,"
7776,"05N","1W",",26,"
7777,"06N","1E",",32,"
7778,"04S","3E",",22,23,24,25,26,27,34,35,36,"
7779,"03S","1E",",35,36,"
7779,"03S","2E",",31,"
7779,"04S","1E",",1,2,12,"
7779,"04S","2E",",6,7,8,"
7780,"04N","1W",",14,"
7781,"05N","1W",",22,"
7782,"06N","1E",",33,"
7783,"11N","3E",",31,32,"
7784,"05N","1E",",3,10,"
7785,"06N","1E",",19,30,31,"
7785,"06N","1W",",24,25,36,"
7786,"04N","1W",",20,"
7787,"06N","1E",",32,"
7788,"08N","1W",",25,"
7789,"04S","2E",",27,28,29,32,33,34,"
7789,"05S","2E",",4,5,"
7790,"02N","1W",",27,28,"
7791,"04N","1W",",3,"
7791,"05N","1W",",34,"
7792,"05N","1E",",22,23,26,27,"
7793,"05N","1E",",22,23,26,27,"
7794,"02N","2E",",31,"
7795,"06N","1E",",13,"
7796,"04S","3E",",24,"
7796,"04S","4E",",19,"
7797,"03N","1W",",21,22,"
7798,"06N","1E",",13,"
7799,"07N","1E",",30,31,"
7800,"04N","1W",",16,17,18,19,20,21,"
7801,"09N","1W",",26,27,34,35,"
7802,"05N","1E",",3,4,"
7803,"06N","1E",",28,33,"
7804,"06N","1E",",28,33,"
7805,"05N","1E",",23,"
7806,"04N","1E",",3,4,"
7807,"05N","1E",",3,4,9,10,"
7808,"07N","1E",",30,31,"
7808,"07N","1W",",25,36,"
7809,"07N","1E",",19,20,29,30,"
7810,"04S","3E",",26,27,34,35,"
7811,"06N","5E",",4,5,"
7811,"07N","5E",",32,33,"
7812,"02N","1W",",2,"
7813,"06N","1E",",4,5,"
7814,"06N","2E",",20,29,"
7815,"04S","5E",",29,30,31,32,"
7816,"06N","5E",",9,10,"
7817,"06N","5E",",9,10,"
7818,"03N","1W",",18,"
7818,"03N","2W",",13,"
7819,"02N","1W",",1,2,11,12,"
7820,"06N","1E",",6,"
7821,"02N","1E",",25,26,35,36,"
7822,"07N","1E",",22,27,"
7823,"06N","1E",",5,6,"
7823,"07N","1E",",31,32,"
7824,"07N","1E",",29,30,31,32,"
7825,"01N","1E",",6,"
7825,"01N","1W",",1,"
7825,"02N","1E",",31,"
7825,"02N","1W",",36,"
7826,"05N","1E",",28,"
7827,"04S","3E",",14,"
7828,"02S","1W",",19,20,29,30,"
7829,"06N","1E",",5,6,7,8,"
7830,"07N","4E",",25,26,35,36,"
7831,"05N","1E",",9,10,"
7832,"05N","1E",",3,4,9,10,"
7833,"04N","1W",",3,4,"
7833,"05N","1W",",33,34,"
7834,"07N","1E",",17,18,19,20,"
7835,"05N","1W",",35,"
7836,"02S","1E",",31,"
7836,"02S","1W",",13,14,15,22,23,24,25,26,35,36,"
7836,"03S","1E",",6,7,18,"
7836,"03S","1W",",1,2,11,12,13,"
7837,"08N","1W",",24,25,"
7838,"06N","1E",",32,"
7839,"05N","1E",",3,4,10,"
7840,"07N","1E",",19,20,29,30,"
7841,"07N","1E",",20,"
7842,"06N","1E",",5,6,"
7843,"03S","3E",",4,5,6,7,8,9,16,17,18,"
7844,"04N","1W",",13,14,"
7845,"10N","1E",",29,30,31,32,"
7846,"07N","1E",",17,20,"
7847,"04N","1W",",11,12,13,14,"
7848,"05N","1W",",35,"
7849,"04N","1W",",2,3,"
7849,"05N","1W",",34,35,"
7850,"07N","1E",",16,17,20,21,"
7851,"05N","1E",",28,"
7852,"06N","1E",",11,12,13,14,"
7853,"04N","1W",",14,"
7854,"05N","1E",",13,24,"
7854,"05N","2E",",18,19,"
7855,"08N","1E",",31,"
7856,"05S","3E",",12,"
7857,"02N","1E",",6,"
7857,"02N","1W",",1,2,12,"
7857,"03N","1W",",36,"
7858,"05N","1W",",25,"
7859,"06N","2E",",17,18,19,20,"
7860,"03S","5E",",2,3,10,11,"
7861,"08N","4E",",25,"
7862,"05N","1E",",16,17,20,21,"
7863,"04S","3E",",22,23,24,25,26,27,34,35,36,"
7864,"06N","1E",",6,"
7864,"07N","1E",",31,"
7865,"05S","3E",",12,"
7866,"04N","1E",",6,"
7867,"04N","1W",",8,9,16,17,"
7868,"10N","3E",",24,25,"
7868,"10N","4E",",19,30,"
7869,"05N","1W",",35,36,"
7870,"04N","1W",",2,"
7871,"05N","1E",",21,22,27,28,"
7872,"04N","1W",",2,"
7873,"06N","1E",",27,28,33,34,"
7874,"01N","1E",",5,6,"
7875,"05N","1W",",25,"
7876,"07N","1E",",5,6,"
7876,"08N","1E",",31,32,"
7877,"07N","1E",",23,"
7878,"06N","5E",",20,"
7879,"05N","1E",",31,"
7880,"05N","1W",",3,"
7881,"04N","1W",",3,4,"
7881,"05N","1W",",33,34,"
7882,"06N","1E",",16,17,20,21,"
7883,"05N","1W",",25,26,35,36,"
7884,"04S","2E",",33,"
7884,"05S","2E",",4,5,"
7885,"04S","4E",",30,31,"
7886,"06N","1E",",33,34,"
7887,"01N","1E",",5,"
7888,"04N","2E",",10,"
7889,"06N","1E",",15,16,21,22,"
7890,"05N","1E",",21,22,27,28,"
7891,"06N","1E",",13,14,"
7892,"05N","1E",",20,21,28,29,"
7893,"01N","3E",",17,"
7894,"01N","1E",",6,7,"
7895,"04N","1E",",5,6,"
7895,"05N","1E",",31,32,"
7896,"03N","1W",",7,8,"
7897,"07N","5E",",7,8,9,16,17,18,"
7898,"08N","1W",",14,23,"
7899,"06N","1E",",34,"
7900,"03S","3E",",10,11,"
7901,"02N","1E",",19,"
7902,"05N","1E",",32,"
7903,"05N","1W",",35,"
7904,"02N","1E",",15,16,17,21,22,27,28,"
7905,"02N","1W",",1,2,"
7906,"04N","1E",",3,4,"
7906,"05N","1E",",33,34,"
7907,"05S","5E",",5,8,"
7908,"06N","1E",",8,"
7909,"05N","1W",",23,"
7910,"02N","1E",",23,26,"
7911,"01N","5E",",25,26,35,36,"
7911,"01N","6E",",30,31,"
7912,"06N","5E",",4,"
7913,"03N","2W",",1,2,"
7913,"04N","2W",",35,36,"
7914,"06N","2E",",19,30,"
7915,"05N","1W",",35,"
7916,"08N","1W",",25,"
7917,"05N","1E",",17,20,"
7918,"05S","1E",",11,12,"
7919,"05N","1E",",29,30,31,32,"
7920,"06N","1E",",1,12,13,"
7920,"06N","2E",",6,7,18,"
7921,"05N","1E",",4,"
7922,"05N","1W",",26,"
7923,"05N","1W",",25,"
7924,"07N","5E",",16,17,20,21,"
7925,"06N","5E",",9,10,"
7926,"02N","1E",",18,"
7926,"02N","1W",",13,"
7927,"05N","1W",",34,35,"
7928,"03N","1W",",27,34,"
7929,"03N","1W",",17,"
7930,"05N","1W",",25,26,35,36,"
7931,"05N","1W",",35,36,"
7932,"02S","3E",",10,15,"
7933,"02N","1E",",31,"
7934,"04N","1W",",11,"
7935,"05N","1W",",25,26,"
7936,"07N","1E",",30,31,"
7936,"07N","1W",",25,36,"
7937,"05N","2E",",19,20,29,30,"
7938,"03N","2W",",1,2,"
7938,"04N","2W",",35,36,"
7939,"05N","1W",",3,"
7940,"05N","1W",",3,"
7941,"06N","1E",",15,"
7942,"07N","1E",",31,"
7943,"02N","1W",",1,12,"
7944,"04N","1W",",3,"
7945,"06N","1E",",28,"
7946,"06N","1E",",16,"
7947,"01N","3E",",17,"
7948,"05N","1W",",23,24,25,26,35,36,"
7949,"06N","4E",",1,2,"
7949,"07N","4E",",25,26,34,35,36,"
7950,"04N","2E",",9,"
7951,"06N","1E",",32,33,"
7952,"03N","1W",",5,8,"
7953,"07N","1E",",29,30,"
7954,"07N","5E",",28,29,"
7955,"03N","1W",",35,"
7956,"05N","1W",",26,27,"
7957,"07N","1E",",24,25,"
7958,"05N","1W",",27,34,"
7959,"05S","2E",",4,5,8,9,16,17,"
7960,"05N","1E",",25,"
7961,"03N","1W",",36,"
7962,"06N","1E",",21,28,"
7963,"05N","1W",",26,"
7964,"07N","1E",",20,"
7965,"01N","2E",",6,"
7965,"02N","2E",",31,"
7966,"05N","1E",",2,3,"
7966,"06N","1E",",34,"
7967,"05S","3E",",1,2,11,12,"
7968,"05N","1W",",22,"
7969,"04N","1W",",3,4,"
7970,"05S","3E",",11,14,"
7971,"04N","1W",",3,4,"
7972,"07N","1E",",26,27,"
7973,"05N","1W",",34,35,"
7974,"03N","1W",",26,35,"
7975,"07N","1E",",16,17,20,21,"
7976,"03N","1W",",19,20,"
7977,"02S","3E",",15,16,17,20,21,22,27,28,"
7978,"05N","1E",",4,"
7979,"05N","1W",",25,"
7980,"05N","1W",",23,26,"
7981,"06N","1E",",5,"
7982,"03N","1W",",25,26,35,36,"
7983,"05N","1E",",13,24,"
7984,"04N","1W",",14,"
7985,"05N","1W",",27,"
7986,"05N","1W",",23,26,"
7987,"02N","1W",",1,2,"
7988,"02S","3E",",14,23,"
7989,"10N","3E",",12,13,"
7990,"01S","4E",",20,21,22,27,28,29,"
7991,"02N","1W",",1,2,"
7992,"06N","1E",",28,33,"
7993,"02N","2W",",2,3,"
7993,"03N","2W",",34,35,"
7994,"05N","1E",",21,"
7995,"05N","1E",",3,4,9,10,"
7995,"06N","1E",",33,34,"
7996,"10N","1E",",4,"
7997,"04S","3E",",11,14,"
7998,"05N","1W",",23,26,"
7999,"03N","1W",",18,"
8000,"05N","1W",",25,"
8001,"02N","1W",",2,"
8001,"03N","1W",",35,"
8002,"02S","2W",",18,19,"
8002,"02S","3W",",13,24,"
8003,"03S","1E",",25,36,"
8003,"03S","2E",",30,31,"
8004,"06N","1E",",14,23,"
8005,"04N","1W",",11,12,13,14,"
8006,"05N","1W",",33,"
8007,"07N","5E",",33,"
8008,"04N","2E",",6,"
8008,"05N","2E",",31,"
8009,"08N","1E",",30,31,"
8009,"08N","1W",",25,36,"
8010,"05N","1W",",34,"
8011,"04N","1W",",3,"
8012,"04N","1E",",3,"
8013,"04N","1W",",11,14,"
8014,"05N","1W",",25,"
8015,"03N","1W",",18,"
8016,"06N","1E",",26,27,34,35,"
8017,"09N","1W",",26,27,34,35,"
8018,"06N","1E",",16,"
8019,"02N","1W",",11,12,"
8020,"05N","1W",",22,27,"
8021,"02N","1W",",2,"
8022,"04N","1W",",2,"
8023,"03N","2E",",2,3,9,10,11,12,13,14,15,"
8024,"07N","5E",",28,33,"
8025,"07N","1E",",30,"
8026,"04S","4E",",2,3,4,9,10,11,12,13,14,15,16,21,22,23,24,"
8027,"04N","1E",",5,6,"
8027,"05N","1E",",31,32,"
8028,"05N","1E",",16,17,"
8029,"04N","1W",",13,14,"
8030,"02N","1E",",19,"
8031,"05N","1E",",32,"
8032,"08N","1E",",29,30,31,32,"
8033,"04N","1W",",2,"
8033,"05N","1W",",35,"
8034,"04N","1W",",2,"
8034,"05N","1W",",35,"
8035,"04N","1E",",5,6,"
8035,"05N","1E",",31,32,"
8036,"05N","1E",",25,36,"
8036,"05N","2E",",30,31,"
8037,"04S","3E",",34,35,"
8037,"05S","3E",",2,3,4,"
8038,"05N","1W",",23,24,26,"
8039,"05N","1W",",25,"
8040,"05N","1E",",29,32,"
8041,"04S","4E",",9,10,15,16,21,22,"
8042,"04S","3E",",26,27,34,35,"
8043,"05N","1W",",34,"
8044,"04S","4E",",15,16,17,18,19,20,21,22,"
8045,"05N","1E",",21,22,27,28,"
8046,"04S","4E",",9,10,15,16,21,22,"
8047,"03N","1W",",27,"
8048,"04N","1W",",10,15,"
8049,"02S","1E",",31,32,33,"
8049,"02S","1W",",25,26,35,36,"
8049,"03S","1E",",6,"
8049,"03S","1W",",1,2,"
8050,"07N","1E",",21,22,27,28,"
8051,"11N","6E",",29,30,31,32,"
8052,"07N","1E",",21,28,"
8053,"07N","1E",",14,15,16,21,22,23,26,27,28,"
8054,"06N","2E",",30,"
8055,"05N","1E",",2,3,"
8055,"06N","1E",",27,33,34,35,"
8056,"02N","1E",",20,21,28,29,"
8057,"05N","1E",",23,26,"
8058,"02N","1W",",1,2,"
8058,"03N","1W",",35,36,"
8059,"03N","1W",",36,"
8060,"10N","1E",",3,"
8060,"11N","1E",",33,34,"
8061,"05N","1W",",27,28,33,34,"
8062,"03N","1W",",26,27,34,35,"
8063,"06N","1E",",32,"
8064,"05N","1W",",3,"
8065,"06N","1E",",28,33,"
8066,"05N","1E",",13,24,"
8067,"07N","1E",",29,30,"
8068,"04S","1E",",24,25,"
8068,"04S","2E",",19,20,29,30,31,32,"
8069,"06N","1E",",33,"
8070,"05N","1W",",33,"
8071,"05N","1E",",28,"
8072,"07N","1E",",26,"
8073,"03S","1E",",35,36,"
8073,"04S","1E",",1,2,12,"
8073,"04S","2E",",5,6,7,8,"
8074,"07N","5E",",17,"
8075,"02N","1E",",15,16,17,21,22,27,28,"
8076,"04N","1W",",10,15,"
8077,"03N","3E",",4,5,6,7,8,9,"
8077,"04N","3E",",31,32,33,"
8078,"04N","1W",",2,"
8079,"07N","1E",",29,"
8080,"06N","1E",",14,15,"
8081,"05N","1E",",3,4,"
8082,"02N","1E",",19,"
8083,"07N","1E",",21,"
8084,"07N","1E",",21,"
8085,"05N","1E",",29,30,31,32,"
8086,"05N","1E",",29,30,31,32,"
8087,"04N","1W",",2,"
8088,"05N","1W",",25,26,35,36,"
8089,"04N","2E",",6,"
8090,"04N","1W",",2,"
8091,"06N","5E",",9,10,"
8092,"06N","5E",",9,10,"
8093,"11N","6E",",4,9,"
8094,"03S","2E",",23,24,25,26,"
8095,"07N","1E",",23,"
8096,"07N","1E",",18,19,"
8097,"06N","2E",",30,"
8098,"04S","3E",",10,15,"
8099,"05N","1E",",31,32,"
8100,"06N","1E",",27,34,"
8101,"07N","1E",",20,21,28,29,"
8102,"06N","5E",",9,10,"
8103,"06N","5E",",9,10,"
8104,"05N","1E",",16,17,"
8105,"02N","1W",",11,12,13,14,23,24,"
8106,"02N","1E",",8,9,16,17,"
8107,"05N","1E",",28,"
8108,"08N","1E",",19,20,29,30,"
8109,"05N","1W",",28,"
8110,"05N","1E",",25,36,"
8111,"06N","1E",",14,15,"
8112,"06N","1E",",33,"
8113,"04N","1W",",14,"
8114,"03N","1W",",35,"
8115,"06N","1E",",5,6,"
8116,"07N","1E",",35,36,"
8117,"02N","1W",",34,35,"
8118,"02S","1W",",31,"
8118,"02S","2W",",34,35,36,"
8118,"03S","2W",",1,2,3,10,11,12,13,14,15,"
8118,"03S","1W",",6,7,18,"
8119,"02S","2W",",16,17,19,20,21,22,27,28,29,30,31,32,"
8119,"02S","3W",",24,25,"
8120,"04N","1W",",16,21,"
8121,"02N","1E",",7,18,"
8121,"02N","1W",",12,13,"
8122,"05N","1W",",27,"
8123,"10N","5E",",1,"
8123,"10N","6E",",6,"
8124,"04S","5E",",31,32,"
8125,"07N","5E",",33,"
8126,"05N","1E",",25,36,"
8126,"05N","2E",",30,31,"
8127,"05N","1E",",3,4,"
8128,"05N","1E",",30,31,"
8128,"05N","1W",",25,36,"
8129,"04N","1E",",5,6,"
8129,"05N","1E",",31,32,"
8130,"01N","4E",",32,33,34,"
8130,"01S","4E",",3,4,5,6,7,8,9,"
8131,"05N","1W",",21,22,27,"
8132,"02N","1E",",17,18,19,20,"
8133,"02N","1W",",21,22,27,28,"
8134,"06N","1E",",5,"
8135,"01S","2E",",25,26,35,36,"
8135,"01S","3E",",30,31,"
8135,"02S","2E",",1,"
8135,"02S","3E",",6,"
8136,"04N","1W",",4,"
8137,"06N","1E",",17,"
8138,"07N","1E",",16,17,20,21,"
8139,"05N","1E",",23,26,"
8140,"05N","1W",",21,22,27,28,"
8141,"09N","1E",",5,6,"
8141,"10N","1E",",31,32,"
8142,"09N","1E",",5,6,"
8142,"10N","1E",",31,32,"
8143,"03S","3E",",4,5,6,7,8,9,16,17,18,19,20,21,"
8144,"05N","1W",",35,36,"
8145,"05N","1E",",20,21,28,29,"
8146,"07N","1E",",29,"
8147,"02N","2W",",1,2,11,12,"
8148,"03N","1W",",35,"
8149,"05N","1W",",27,"
8150,"04S","2E",",13,24,"
8150,"04S","3E",",18,19,"
8151,"05S","3E",",7,8,9,10,11,14,15,16,17,18,19,20,21,22,23,27,28,29,30,"
8152,"04S","4E",",15,16,21,22,"
8153,"02N","1E",",25,26,35,36,"
8154,"03S","3E",",11,"
8155,"04S","4E",",31,32,"
8156,"04N","1W",",7,"
8157,"06N","1W",",34,35,"
8158,"07N","1E",",17,"
8159,"06N","1E",",14,15,22,23,"
8160,"04N","1W",",22,23,"
8161,"02N","1E",",15,16,21,22,"
8162,"06N","1E",",27,34,"
8163,"04N","1W",",3,4,"
8164,"05N","1E",",3,4,"
8164,"06N","1E",",33,34,"
8165,"02S","1E",",25,26,27,34,35,36,"
8165,"03S","1E",",1,2,3,"
8166,"05N","1W",",33,"
8167,"06N","1E",",5,"
8167,"07N","1E",",32,"
8168,"06N","1E",",33,"
8169,"07N","1E",",30,31,"
8169,"07N","1W",",25,36,"
8170,"04N","1W",",11,14,"
8171,"02N","1E",",18,19,"
8172,"07N","4E",",35,"
8173,"04S","4E",",16,17,20,21,"
8174,"04S","2E",",1,2,3,10,11,12,13,14,15,"
8175,"07N","1E",",30,"
8176,"06N","1E",",14,15,22,23,"
8177,"05N","1W",",26,35,"
8178,"05N","1W",",23,"
8179,"05N","1E",",20,21,"
8180,"06N","5E",",9,10,"
8181,"05N","1W",",25,26,35,36,"
8182,"05N","1E",",21,22,27,28,"
8183,"07N","5E",",27,28,33,34,"
8184,"04N","1W",",11,12,13,14,"
8185,"04N","1W",",14,"
8186,"03N","4E",",26,35,"
8187,"03N","3E",",15,22,23,"
8188,"02S","1W",",34,35,"
8189,"04S","1E",",1,2,12,"
8189,"03S","1E",",35,36,"
8189,"04S","2E",",6,7,8,"
8190,"05N","1W",",27,"
8191,"05N","2E",",19,20,29,30,"
8192,"05N","1E",",22,27,"
8193,"05S","4E",",5,6,"
8194,"03N","1W",",35,"
8195,"05S","4E",",1,12,"
8195,"05S","5E",",5,6,7,8,17,18,"
8196,"03S","2E",",10,11,14,15,"
8197,"07N","1E",",17,18,"
8198,"06N","5E",",4,"
8199,"05N","1W",",33,"
8200,"06N","1E",",14,22,23,26,"
8201,"04N","2E",",6,"
8202,"04S","3E",",1,12,13,24,25,"
8202,"04S","4E",",7,8,9,10,15,16,17,18,19,20,21,22,"
8203,"05N","1E",",4,5,"
8203,"06N","1E",",32,33,"
8204,"04N","1W",",3,4,"
8205,"06N","1E",",5,"
8206,"04N","1W",",19,20,"
8207,"05N","1E",",32,"
8208,"02N","1W",",1,"
8209,"05N","1W",",26,35,"
8210,"05N","1W",",35,"
8211,"03N","1W",",7,8,16,17,18,19,20,21,28,29,30,"
